# (0) I0 [A], (1) B0 [T], (2) X [m] , (3) Y [m], (4) Z [m], (5) incident angle [rad], (6) Detection Angle [rad], (7) optical path length [m] , (8) Detection Angle [rad], (9) Detection Angle [deg], (10) Detector Eff
0.000000000000000000e+00 0.000000000000000000e+00 4.160205338505050809e-01 1.422245477142262959e-01 -6.894483519705925378e-02 4.396599897167986493e-01 1.887397085869983826e+01 5.136395697392699411e-01 7.389026613772519125e-01 2.800924913561587459e+00 9.722756774868804852e-01 4.105538947245964132e-01 2.460817530264251651e+00
1.624242475000000240e+03 5.818182000000000215e-02 4.118110440089578494e-01 1.549445013947704508e-01 -1.459005886544788300e-01 4.399956073419618030e-01 2.061888194599064761e+01 6.799667335303873905e-01 7.833691629408021662e-01 2.715828003866625817e+00 9.850514883449912329e-01 4.292422825685500709e-01 2.464956613010989006e+00
3.167272854166667003e+03 1.134545500000000012e-01 4.140073999513954606e-01 1.720926237502476697e-01 -2.307177385633269462e-01 4.483503076432077683e-01 2.257144620799711277e+01 5.501036725468875233e-01 8.470323288527390471e-01 2.616262018915496590e+00 1.001182642947346935e+00 4.680778289066327424e-01 2.450091191057709672e+00
4.517424191666666957e+03 1.618181800000000059e-01 4.265252829290048786e-01 1.929345862408959889e-01 -3.156231049468757877e-01 4.681320022660417912e-01 2.433915770519717370e+01 1.115285478799503682e+00 9.119255151097321876e-01 2.519006244597311373e+00 1.017040889226002109e+00 5.232221284140203821e-01 2.392273340097115231e+00
