4.396599897167986493e-01 -6.894483519705925378e-02 3.294129344097735945e-01
4.399956073419618030e-01 -1.459005886544788300e-01 3.598673780375524212e-01
4.483503076432077683e-01 -2.307177385633269462e-01 3.939460532663384695e-01
4.681320022660417912e-01 -3.156231049468757877e-01 4.247984391178380448e-01
